,latitude,longitude,key,address
1200,39.74808,-105.0221,379725116,"2100, Decatur Street, Jefferson Park, Denver, Denver County, Colorado, 80211, United States of America"
1201,39.6986,-104.97658999999999,210715591,"994, South Emerson Street, Alamo Placita, Denver, Denver County, Colorado, 80209, United States of America"
1202,39.72063,-104.91275,149112476,"288, Monaco Parkway, Denver, Denver County, Colorado, 80220, United States of America"
1203,39.76376,-104.96112,301249487,"3327, Gaylord Street, Cole, Denver, Denver County, Colorado, 80205, United States of America"
1204,39.73041,-104.98723000000001,289078589,"20, East 9th Avenue, Capitol Hill, Denver, Denver County, Colorado, 80203, United States of America"
1205,39.76763,-105.05216999999999,459025790,"3701, Zenobia Street, Berkeley, Denver, Denver County, Colorado, 80212, United States of America"
1206,39.770379999999996,-105.01064,479545197,"1940, West 39th Avenue, Sunnyside, Denver, Denver County, Colorado, 80211, United States of America"
1207,39.7437,-105.03118,40349656,"3324, West 17th Avenue, West Colfax, Denver, Denver County, Colorado, 80204, United States of America"
1208,39.7432,-104.9515,433861794,"Saint Paul Health Center, 1667, Saint Paul Street, City Park, Denver, Denver County, Colorado, 80206, United States of America"
1209,39.73839,-105.02968,314025051,"1398, Irving Street, West Colfax, Denver, Denver County, Colorado, 80204, United States of America"
1210,39.76501,-104.98601000000001,165687516,"Industry Denver, 3001, Brighton Boulevard, Five Points, Denver, Denver County, Colorado, 80216, United States of America"
1211,39.73854,-104.92348999999999,193465940,"1409, Hudson Street, South Park Hill, Denver, Denver County, Colorado, 80220, United States of America"
1212,39.764540000000004,-105.02276,264582983,"2821, West 34th Avenue, Potter Highland Historic District, Denver, Denver County, Colorado, 80211, United States of America"
1213,39.74589,-104.96288999999999,103179000,"1860, Race Street, Cole Neighborhood Historic District, Denver, Denver County, Colorado, 80206, United States of America"
1214,39.797709999999995,-104.73568,188772554,"5597, East 55th Place, Green Valley Ranch, Denver, Denver County, Colorado, 80249, United States of America"
1215,39.733779999999996,-104.94143999999999,63387332,"1100, Harrison Street, Denver, Denver County, Colorado, 80206, United States of America"
1216,39.70092,-104.98017,195203329,"850, South Pearl Street, Alamo Placita, Denver, Denver County, Colorado, 80209, United States of America"
1217,39.6457,-104.88073,244887872,"9288, East Mansfield Avenue, Cherry Creek I Town Homes, Denver, Denver County, Colorado, 80237, United States of America"
1218,39.624320000000004,-104.90772,210859222,"Milehouse, 6715, East Chenango Avenue, Denver, Denver County, Colorado, 80237, United States of America"
1219,39.72473,-105.04054,173472811,"509, Quitman Street, Barnum West, Denver, Denver County, Colorado, 80204, United States of America"
1220,39.75631,-104.87615,266934977,"2770, Clinton Way, Denver, Denver County, Colorado, 80238, United States of America"
1221,39.691590000000005,-105.0108,101205870,"1377, South Shoshone Street, Ruby Hill, College View, Denver, Denver County, Colorado, 80223, United States of America"
1222,39.75392,-105.0391,187160973,"3939, West 25th Avenue, Sloan Lake, Denver, Denver County, Colorado, 80212, United States of America"
1223,39.74423,-104.99592,20914751,"Theatre District / Convention Center, 700, 14th Street, Central Business District, Denver, Denver County, Colorado, 80293, United States of America"
1224,39.74845,-104.97413999999999,26692709,"2048, Ogden Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1225,39.73925,-104.9692,95941586,"1442, Humboldt Street, Cheesman Park, Denver, Denver County, Colorado, 80218, United States of America"
1226,39.76137,-104.97903000000001,41585460,"1155, 30th Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1227,39.75322,-104.97923999999999,75711092,"The Lydian, 2560, Welton Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1228,39.669740000000004,-104.97311,43545224,"2590, South Downing Street, College View, Denver, Denver County, Colorado, 80210, United States of America"
1229,39.74995,-104.97296999999999,49003687,"2220, Downing Street, San Rafael Historic District, Denver, Denver County, Colorado, 80205, United States of America"
1230,39.722970000000004,-104.99651000000001,388024015,"425, Galapago Street, Baker, Denver, Denver County, Colorado, 80204, United States of America"
1231,39.74885,-104.96128999999999,348636752,"2131, Gaylord Street, City Park West, Denver, Denver County, Colorado, 80205, United States of America"
1232,39.66871,-104.97178999999998,372525657,"2640, South Marion Street, College View, Denver, Denver County, Colorado, 80210, United States of America"
1233,39.75074,-105.00425,348385581,"Wewatta Street, Lower Downtown, Denver, Denver County, Colorado, 80217, United States of America"
1234,39.678309999999996,-104.97915,4604940,"2108, South Washington Street, Platt Park, College View, Denver, Denver County, Colorado, 80210, United States of America"
1235,39.759879999999995,-105.01059,317196059,"2620, 16th Street, Highland, Denver, Denver County, Colorado, 80211, United States of America"
1236,39.75131,-104.97684,462513214,"2332, Clarkson Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1237,39.71642,-104.98008999999999,370265376,"2, South Pearl Street, Alamo Placita, Denver, Denver County, Colorado, 80209, United States of America"
1238,39.66679,-104.93413000000001,174740950,"4631, East Amherst Avenue, Denver, Denver County, Colorado, 80222, United States of America"
1239,39.66487,-104.92993999999999,328458560,"2929, South Elm Street, Denver, Denver County, Colorado, 80222, United States of America"
1240,39.71978,-104.99133,166474351,"223, Bannock Street, Baker, Denver, Denver County, Colorado, 80223, United States of America"
1241,39.71752,-104.98629,304273999,"52, Lincoln Street, Sherman Street Historic District, Denver, Denver County, Colorado, 80203, United States of America"
1242,39.76013,-104.96047,396237568,"3032, Gaylord Street, Cole, Denver, Denver County, Colorado, 80205, United States of America"
1243,39.7356,-104.98045,412303567,"Twelve 22 Pennsylvania Condos, 1222, Pennsylvania Street, Capitol Hill, Denver, Denver County, Colorado, 80203, United States of America"
1244,39.68067,-104.96871999999999,120358816,"1982, South Franklin Street, Denver, Denver County, Colorado, 80210, United States of America"
1245,39.76077,-104.96895,382135646,"1532, East 31st Avenue, Whittier, Denver, Denver County, Colorado, 80205, United States of America"
1246,39.757690000000004,-104.90713999999998,101167894,"2847, Olive Street, North Park HIll, Denver, Denver County, Colorado, 80207, United States of America"
1247,39.71425,-104.98338999999999,321474117,"120, South Grant Street, Alamo Placita, Denver, Denver County, Colorado, 80209, United States of America"
1248,39.721379999999996,-105.03221,398931072,"3414, West 3rd Avenue, Barnum, Denver, Denver County, Colorado, 80219, United States of America"
1249,39.7312,-104.99876,463427145,"931, Santa Fe Drive, Santa Fe Arts District, Denver, Denver County, Colorado, 80204, United States of America"
1250,39.73333,-104.97745,266734539,"Camelot Apartments, 1090, Clarkson Street, Capitol Hill, Denver, Denver County, Colorado, 80218, United States of America"
1251,39.770920000000004,-105.01446999999999,259953191,"3914, Wyandot Street, Sunnyside, Denver, Denver County, Colorado, 80211, United States of America"
1252,39.79303,-104.73671999999999,214611463,"21498, East 53rd Avenue, Green Valley Ranch, Denver, Denver County, Colorado, 80249, United States of America"
1253,39.74408,-104.94646999999999,325054074,"Lily Pond, East 17th Avenue, City Park, Denver, Denver County, Colorado, 80206, United States of America"
1254,39.73133,-104.9858,390166390,"Satori, 958, Lincoln Street, Capitol Hill, Denver, Denver County, Colorado, 80203, United States of America"
1255,39.7233,-104.95358,80509461,"435, Fillmore Street, Denver, Denver County, Colorado, 80206, United States of America"
1256,39.74848,-104.97471999999999,104433213,"2053, Ogden Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1257,39.75639,-104.99101,68404640,"2228, Blake Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1258,39.756240000000005,-104.99093,70084271,"2215, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1259,39.754540000000006,-104.98952,395694011,"2201, Lawrence Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1260,39.75678,-104.99091999999999,237674851,"2240, Blake Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1261,39.75543,-104.99143000000001,253830545,"Twenty One 01 on Market, 2101, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1262,39.75631,-104.98918,156869512,"The Douglas, 2300, Walnut Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1263,39.756640000000004,-104.9892,415633643,"The Douglas, 2300, Walnut Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1264,39.75546,-104.98948,303238633,"2239, Larimer Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1265,39.756240000000005,-104.9901,118744181,"2245, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1266,39.755359999999996,-104.99156,259197951,"Twenty One 01 on Market, 2101, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1267,39.75679,-104.98965,168248132,"1415, Park Avenue West, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1268,39.75632,-104.99117,21844236,"Breckenridge Colorado Craft, 2220, Blake Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1269,39.7554,-104.98993,128918061,"2227, Larimer Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1270,39.67666,-104.99078,374350458,"278, West Warren Avenue, College View, Denver, Denver County, Colorado, 80223, United States of America"
1271,39.712540000000004,-104.98178999999999,393001116,"217, South Pennsylvania Street, Alamo Placita, Denver, Denver County, Colorado, 80209, United States of America"
1272,39.67005,-104.87317,305988789,"Bldg A & Leasing Office, 2570, South Dayton Way, Denver, Denver County, Colorado, 80231, United States of America"
1273,39.73236,-104.96988,200307963,"1011, Humboldt Street, Humboldt Street Historic District, Denver, Denver County, Colorado, 80218, United States of America"
1274,39.77001,-105.05166000000001,231935308,"3830, Zenobia Street, Berkeley, Denver, Denver County, Colorado, 80212, United States of America"
1275,39.7197,-104.99642,394390322,"219, Galapago Street, Baker, Denver, Denver County, Colorado, 80223, United States of America"
1276,39.67093,-104.9672,363963462,"2510, South Gilpin Street, Denver, Denver County, Colorado, 80210, United States of America"
1277,39.756009999999996,-104.96032,255696285,"2701, York Street, San Rafael Historic District, Denver, Denver County, Colorado, 80205, United States of America"
1278,39.71311,-104.98635,287098036,"171, South Lincoln Street, Alamo Placita, Denver, Denver County, Colorado, 80209, United States of America"
1279,39.717220000000005,-104.99529,262671317,"31, Fox Street, Baker, Denver, Denver County, Colorado, 80223, United States of America"
1280,39.68509,-104.89636000000002,35461248,"1732, South Trenton Street, Denver, Denver County, Colorado, 80231, United States of America"
1281,39.77219,-105.04397,472487810,"4026, Tennyson Street, Tennyson Street Cultural District, Denver, Denver County, Colorado, 80212, United States of America"
1282,39.76934,-104.96359,445876063,"3757, Race Street, Cole Neighborhood Historic District, Denver, Denver County, Colorado, 80205, United States of America"
1283,39.76146,-105.01298,45523262,"3142, Vallejo Street, Highland, Denver, Denver County, Colorado, 80211, United States of America"
1284,39.75468,-104.98998999999999,19942909,"1260, 22nd Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1285,39.756879999999995,-104.98916000000001,239201764,"The Douglas, 2300, Walnut Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1286,39.756440000000005,-104.99065,420334324,"2245, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1287,39.756820000000005,-104.99103999999998,152796399,"2240, Blake Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1288,39.75503,-104.99068999999999,6976100,"2162, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1289,39.75673,-104.98933000000001,467740090,"The Douglas, 2300, Walnut Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1290,39.75609,-104.98951000000001,123192590,"1356, Park Avenue West, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1291,39.75472,-104.99113999999999,388074885,"2137, Larimer Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1292,39.7555,-104.99063999999998,223341505,"Premier Lofts, 2200, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1293,39.756,-104.99053,31279010,"2215, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1294,39.75528,-104.98974,290298799,"2229, Larimer Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1295,39.75613,-104.99051999999999,114943944,"2245, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1296,39.75475,-104.98924,53239607,"2201, Lawrence Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1297,39.75508,-104.99132,58248108,"2140, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1298,39.755520000000004,-104.99063000000001,15385117,"Premier Lofts, 2200, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1299,39.75551,-104.98936,56902392,"2239, Larimer Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1300,39.73749,-104.94807,424452594,"1344, Adams Street, Denver, Denver County, Colorado, 80206, United States of America"
1301,39.73624,-104.92895,142406640,"5014, East 13th Avenue, Denver, Denver County, Colorado, 80220, United States of America"
1302,39.75875,-104.97811000000002,138641353,"Anfenger House, 2900, Champa Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1303,39.755590000000005,-104.97183000000001,62110245,"2698, Marion Street, Whittier, Denver, Denver County, Colorado, 80205, United States of America"
1304,39.77875,-104.98358999999999,80464465,"4521, Grant Street, Globeville, Denver, Denver County, Colorado, 80216, United States of America"
1305,39.78849,-105.05508,379026558,"5330, West 51st Avenue, Regis, Denver, Denver County, Colorado, 80212, United States of America"
1306,39.79267,-104.89383000000001,330085417,"Uinta Street, Sandown, Denver, Denver County, Colorado, 80266, United States of America"
1307,39.75656,-105.05288999999999,448062402,"2600, Sheridan Boulevard, Edgewater, Denver County, Colorado, 80214, United States of America"
1308,39.75496,-104.98965,295340998,"2200, Larimer Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1309,39.7567,-104.98956000000001,328734605,"2345, Walnut Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1310,39.788990000000005,-104.88368,187819455,"5044, Akron Street, Denver, Denver County, Colorado, 80238, United States of America"
1311,39.73717,-104.96548999999999,314816601,"1324, Williams Street, City Park West, Denver, Denver County, Colorado, 80218, United States of America"
1312,39.7376,-104.95425,189981259,"1343, Detroit Street, Denver, Denver County, Colorado, 80206, United States of America"
1313,39.73847,-104.98228999999999,336150283,"Acacia Apartments, 429, East 14th Avenue, Capitol Hill, Denver, Denver County, Colorado, 80203, United States of America"
1314,39.65854,-104.91705,263748203,"3225, South Leyden Street, Denver, Denver County, Colorado, 80222, United States of America"
1315,39.73189,-104.96746,288414800,"High Street, Cheesman Park, Denver, Denver County, Colorado, 80218, United States of America"
1316,39.71478,-104.99107,176635741,"144, West Bayaud Avenue, Baker, Denver, Denver County, Colorado, 80223, United States of America"
1317,39.75318,-105.03401000000001,166279015,"3525, West 24th Avenue, Sloan Lake, Denver, Denver County, Colorado, 80211, United States of America"
1318,39.74609,-105.02803999999999,446175048,"1842, Hooker Street, Townview Community Apartments, Denver, Denver County, Colorado, 80204, United States of America"
1319,39.77952,-105.05313999999998,207124349,"4560, Sheridan Boulevard, Jefferson County, Colorado, 80212, United States of America"
1320,39.756240000000005,-104.98973000000001,421872289,"Premier Lofts, 2200, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1321,39.75485,-104.9907,101251425,"2151, Larimer Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1322,39.75605,-104.98968,205296972,"Premier Lofts, 2200, Market Street, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1323,39.78802,-105.02156000000001,396695251,"5026, Decatur Street, Chaffee Park, Denver, Denver County, Colorado, 80221, United States of America"
1324,39.736740000000005,-104.96851000000001,31387486,"1275, Franklin Street, Cheesman Park, Denver, Denver County, Colorado, 80218, United States of America"
1325,39.6661,-104.91533000000001,19011341,"2807, South Locust Street, Denver, Denver County, Colorado, 80222, United States of America"
1326,39.743,-104.978,141656320,"770, East 17th Avenue, North Capitol Hill, Denver, Denver County, Colorado, 80203, United States of America"
1327,39.77243,-105.01531999999999,133383406,"4029, Wyandot Street, Sunnyside, Denver, Denver County, Colorado, 80211, United States of America"
1328,39.745090000000005,-104.97821,209200051,"745, East 18th Avenue, North Capitol Hill, Denver, Denver County, Colorado, 80203, United States of America"
1329,39.7367,-104.98187,282502446,"The Ambassador, 1284, Logan Street, Capitol Hill, Denver, Denver County, Colorado, 80203, United States of America"
1330,39.7301,-104.9857,56799336,"850, Lincoln Street, Capitol Hill, Denver, Denver County, Colorado, 80203, United States of America"
1331,39.75833,-104.89175,35952235,"8303, East 29th Avenue, Sandown, Denver, Denver County, Colorado, 80238, United States of America"
1332,39.73725,-104.96462,255947329,"Metropolitan at Cheesman Park, 1901, East 13th Avenue, Cheesman Park, Denver, Denver County, Colorado, 80206, United States of America"
1333,39.74151,-104.9743,50393183,"1000, East 16th Avenue, North Capitol Hill, Denver, Denver County, Colorado, 80218, United States of America"
1334,39.758,-105.02293,75570255,"2830, Eliot Street, Jefferson Park, Denver, Denver County, Colorado, 80211, United States of America"
1335,39.76315,-104.91354,352658477,"3262, Locust Street, Sandown, Denver, Denver County, Colorado, 80207, United States of America"
1336,39.74954,-104.90398,193931225,"7254, East 22nd Avenue, South Park Hill, Denver, Denver County, Colorado, 80207, United States of America"
1337,39.76677,-105.01156999999999,190271277,"West 36th Avenue, Highland, Denver, Denver County, Colorado, 80211, United States of America"
1338,39.77538,-104.75344,53295874,"Himalaya Road, Green Valley Ranch, Denver, Denver County, Colorado, 80019, United States of America"
1339,39.73826,-104.93843999999999,49194548,"4198, East 14th Avenue, Denver, Denver County, Colorado, 80220, United States of America"
1340,39.75099,-104.97758,181653989,"717, East 23rd Avenue, Five Points, Denver, Denver County, Colorado, 80205, United States of America"
1341,39.66885,-104.96413999999999,386784600,"2633, South Race Street, Denver, Denver County, Colorado, 80210, United States of America"
1342,39.749340000000004,-105.02291000000001,357932440,"Denver Police Protective Association Event Center, 2105, Decatur Street, Jefferson Park, Denver, Denver County, Colorado, 80211, United States of America"
1343,39.788090000000004,-105.0431,172518552,"5035, Stuart Street, Regis, Denver, Denver County, Colorado, 80212, United States of America"
1344,39.70436,-105.02058000000001,354847401,"675, South Clay Street, Valverde, College View, Denver, Denver County, Colorado, 80219, United States of America"
1345,39.641870000000004,-104.88071000000001,271214029,"9273, East Oxford Drive, Cherry Creek III Town Homes, Denver, Denver County, Colorado, 80237, United States of America"
1346,39.75538,-105.00323999999999,250846241,"Union Station/LoDo/Coors Field, Light Rail Plaza, 16th Street Mall, Denver, Denver County, Colorado, United States of America"
1347,39.72707,-104.9716,222871903,"1300, East 7th Avenue, Alamo Placita, Denver, Denver County, Colorado, 80218, United States of America"
1348,39.76582,-104.95033000000001,361401650,"3173, East 35th Avenue, Clayton, Denver, Denver County, Colorado, 80205, United States of America"
1349,39.74347,-104.98006000000001,122795917,"Bcycle @ 17th & Pearl, 523, East 17th Avenue, North Capitol Hill, Denver, Denver County, Colorado, 80203, United States of America"
